reply_uri,reply_cid,original_post_uri,original_post_text,original_post_author_handle,reply_text,reply_created_at,reply_reply_count,reply_repost_count,reply_like_count,reply_indexed_at,reply_author_handle,reply_author_display_name,reply_author_did,palavras_encontradas,contagem_palavras
at://did:plc:yh4vwaode45dbhdftwdqjjum/app.bsky.feed.post/3kqnqnnmeqr27,bafyreibyvwmcxu2amhxcnbahu3w7av5pa53jydawa4ar6ge3ytvtnj3kie,at://did:plc:z2n3s7udixlxk7jejf7pmhxp/app.bsky.feed.post/3kqniv4zmhx2f,São tão previsíveis!,betabastos.bsky.social,"Vagabundo, usuário, traficante, estuprador, genocida, deputados e senadores cúmplices todos eles acha que a culpa é do Lula.",2024-04-21T16:17:10Z,0,0,1,2024-04-21T16:17:10Z,joselui.bsky.social,🇧🇷🚩José Luiz Gomes 🇧🇷🚩,did:plc:yh4vwaode45dbhdftwdqjjum,Vagabundo,1
at://did:plc:kxsbdsjfgs4rghpgpr6rs5u3/app.bsky.feed.post/3kqnni2itzf2r,bafyreiant3kgf5pdzgak5f3dhrxzo5wgzgkehb7czqheqs3ynp4vfncvey,at://did:plc:z2n3s7udixlxk7jejf7pmhxp/app.bsky.feed.post/3kqniuebtkr2i,"HOJE TEM O QUE?

 CHUVA DE LULA!!  
CHUVA DE LULA!! 
 CHUVA DE LULA!!
CHUVA DE LULA!!",betabastos.bsky.social,Em Ouro Preto tem CHUVA DE LULA.,2024-04-21T15:20:22Z,0,1,1,2024-04-21T15:20:22Z,americoth.bsky.social,Américo 🚩 🇧🇷 🚩,did:plc:kxsbdsjfgs4rghpgpr6rs5u3,Preto,1
at://did:plc:3yhysesaearpfhyisabrj4ls/app.bsky.feed.post/3kqkp3vcyyf24,bafyreig7sunfd5rrg4fydr2wk36a2vty3clbritbq5wjxlklum7wbgqp4q,at://did:plc:z2n3s7udixlxk7jejf7pmhxp/app.bsky.feed.post/3kqjqzmzoe52r,"Triste demais!!!
Espero que a justiça seja feita!",betabastos.bsky.social,"No período de Mao na China, os Institutos Cívico-Militares foram estabelecido como uma parte importante do sistema político e de segurança do país. Combinavam elementos do governo civil com elementos militares e foram feitos para fortalecer o controle do Partido Comunista Chinês sobre a sociedade",2024-04-20T11:09:49Z,0,0,1,2024-04-20T11:09:49Z,maotse.bsky.social,MAO TSÉ TUNG.              🈺🈺🈺🈸🈵,did:plc:3yhysesaearpfhyisabrj4ls,Comunista,1
at://did:plc:xubph5sk2wwxosai7ba5bkd4/app.bsky.feed.post/3kqjwouxuvs2l,bafyreieb5cfu4m6rg3k53ga57ukbj77drb5sovyimmbf7addt27x6mt5su,at://did:plc:z2n3s7udixlxk7jejf7pmhxp/app.bsky.feed.post/3kqjnvogl2c2i,Vergonha alheia por tudo! Inclusive pelo o inglês dele!,betabastos.bsky.social,"Vergonha no débito , no PIX e no crédito!",2024-04-20T03:54:35Z,0,0,0,2024-04-20T03:54:35Z,rosa2024.bsky.social,NA,did:plc:xubph5sk2wwxosai7ba5bkd4,Vergonha,1
at://did:plc:gyxqjckgbhhwpds5a3vddvip/app.bsky.feed.post/3kqjqoo6sks2q,bafyreiahuwwbsdojrvtkklsxwfdtliidnkblut2llatcn636fwdx6girra,at://did:plc:z2n3s7udixlxk7jejf7pmhxp/app.bsky.feed.post/3kqjnvogl2c2i,Vergonha alheia por tudo! Inclusive pelo o inglês dele!,betabastos.bsky.social,Pilantra esse Dallangnol.,2024-04-20T02:06:39Z,0,0,2,2024-04-20T02:06:39Z,tarcisiojulio.bsky.social,Tarcisio Julio,did:plc:gyxqjckgbhhwpds5a3vddvip,Pilantra,1
at://did:plc:b7wfhg3wg46rj4yn5kruuirj/app.bsky.feed.post/3kqjo2l57sc27,bafyreidahjphqgpq4iayxjgn6c53zl3ponope6o6aqpvet3ay6tklccemq,at://did:plc:z2n3s7udixlxk7jejf7pmhxp/app.bsky.feed.post/3kqjnvogl2c2i,Vergonha alheia por tudo! Inclusive pelo o inglês dele!,betabastos.bsky.social,Verme!,2024-04-20T01:20:04Z,0,0,2,2024-04-20T01:20:04Z,anacris24.bsky.social,Ana Cristina Pasini🚩🚩,did:plc:b7wfhg3wg46rj4yn5kruuirj,Verme,1
at://did:plc:lk7jmz7xunxxlv33t5hserxe/app.bsky.feed.post/3kqioip3tv32c,bafyreidgoxlmuou66cwllq6i2qzosqkvbnj5qa7vnkrwx2oyuxozizpg2q,at://did:plc:z2n3s7udixlxk7jejf7pmhxp/app.bsky.feed.post/3kqih3zi5362c,Uma pessoa que joga livros no lixo não merece nenhum respeito!,betabastos.bsky.social,É mais uma nazi fdp,2024-04-19T15:55:18Z,0,0,0,2024-04-19T15:55:18Z,borralheira.bsky.social,Banda Borralheira,did:plc:lk7jmz7xunxxlv33t5hserxe,fdp,1
at://did:plc:4kqxmyivs4gcmqm7hgmanp5a/app.bsky.feed.post/3kqj4ojh5kf2e,bafyreibzlsv6occvrg7dthrs4nn37zf5ndbocudnh5qli4t7cojfmflvqa,at://did:plc:z2n3s7udixlxk7jejf7pmhxp/app.bsky.feed.post/3kqih3zi5362c,Uma pessoa que joga livros no lixo não merece nenhum respeito!,betabastos.bsky.social,"O que fico puto com esses gados hipocritas, é que na hora de fica entre a vida e a morte, eles não perguntam para o médico se são de direita ou esquerda. Bando de ignorantes e mal caráter.",2024-04-19T20:09:06Z,0,0,0,2024-04-19T20:09:06Z,senarodrigo.bsky.social,Rodrigo Sena,did:plc:4kqxmyivs4gcmqm7hgmanp5a,Bando,1
at://did:plc:66zdjokchifjhfi74icjm37a/app.bsky.feed.post/3kqiegx7fnk2m,bafyreihzojzzwmd6btwgzuwoczd2dknwosfy7qq7l3p6oy65zu4hsgd7ai,at://did:plc:z2n3s7udixlxk7jejf7pmhxp/app.bsky.feed.post/3kqicwh6p652t,Exatamente!,betabastos.bsky.social,Verdade!,2024-04-19T12:55:23Z,0,0,0,2024-04-19T12:55:23Z,rodrigofal.bsky.social,RodrigoAdv,did:plc:66zdjokchifjhfi74icjm37a,Verdade,1
at://did:plc:wwjhk233jyakrt2wdul6yuyi/app.bsky.feed.post/3kqgcbd4bmt2y,bafyreiesuiyl3mkqemcys4dfoonvl2tt5zh72ybwcxga3pqhgmpc5uuhs4,at://did:plc:z2n3s7udixlxk7jejf7pmhxp/app.bsky.feed.post/3kqfxhkpsdc2f,"O médico da FAKEADA do Traste ganhou uma teta pra mamar na Apex em 2022, presidida pelo General Cid.
O médico era funcionário fantasma!! 

É o mesmo médico que foi a Orlando no dia 10/1 quando o Traste se internou após a tentativa de golpe dar errado.

#BolsonaroNaCadeia",betabastos.bsky.social,Quadrilha,2024-04-18T17:11:43Z,0,0,1,2024-04-18T17:11:07Z,cj1wv2bwjkbw3.bsky.social,Vassili67,did:plc:wwjhk233jyakrt2wdul6yuyi,Quadrilha,1
at://did:plc:xklo23yoskg7ioj6qsvi22vo/app.bsky.feed.post/3kqdq3xxkjs23,bafyreid6ujnghj2rk6ejnuzf3q2exchiadxyrhpunefbq67dxafyhnvlxm,at://did:plc:z2n3s7udixlxk7jejf7pmhxp/app.bsky.feed.post/3kqdppvqxai2u,"CGU ACABA condenou Sérgio Camargo, ex-presidente da fundação Palmares de Bolsonaro, por ASSÉDIO MORAL. 

Ele agora não pode ocupar cargos públicos comissionados por 8 ANOS.

Deixe aqui sua risada!
🤣",betabastos.bsky.social,Canalha!!!,2024-04-17T16:40:41Z,0,0,4,2024-04-17T16:40:41Z,thom-ho.bsky.social,Thomas Ho,did:plc:xklo23yoskg7ioj6qsvi22vo,Canalha,1
at://did:plc:q3huoivoyc2k4l4i3gb26anh/app.bsky.feed.post/3kqdqshrrqw2p,bafyreigpvwmttpnxan22epqrootpcplwnnynlagfqaqfuymye3mn3ok5z4,at://did:plc:z2n3s7udixlxk7jejf7pmhxp/app.bsky.feed.post/3kqdppvqxai2u,"CGU ACABA condenou Sérgio Camargo, ex-presidente da fundação Palmares de Bolsonaro, por ASSÉDIO MORAL. 

Ele agora não pode ocupar cargos públicos comissionados por 8 ANOS.

Deixe aqui sua risada!
🤣",betabastos.bsky.social,Como a justiça é boa este Verme  fora da politica .,2024-04-17T16:53:15Z,0,0,3,2024-04-17T16:53:15Z,gredochico.bsky.social,CHICO NOVAES,did:plc:q3huoivoyc2k4l4i3gb26anh,Verme,1
at://did:plc:kwn57bqjf4f6xb57ljn4uw3p/app.bsky.feed.post/3kqdslr4y3b2r,bafyreignrobujcq3slqi24byrkl3p4q7uchudyl5xqtkispuylplwanfvq,at://did:plc:z2n3s7udixlxk7jejf7pmhxp/app.bsky.feed.post/3kqdppvqxai2u,"CGU ACABA condenou Sérgio Camargo, ex-presidente da fundação Palmares de Bolsonaro, por ASSÉDIO MORAL. 

Ele agora não pode ocupar cargos públicos comissionados por 8 ANOS.

Deixe aqui sua risada!
🤣",betabastos.bsky.social,Chupa racista de merd@,2024-04-17T17:25:16Z,0,0,2,2024-04-17T17:25:16Z,costaneto504.bsky.social,Altamiro,did:plc:kwn57bqjf4f6xb57ljn4uw3p,Chupa,1
at://did:plc:khialie5eaqnvqzjwixoqfj3/app.bsky.feed.post/3kqecni5shp27,bafyreifksy4brthe2ludxownqymoviswc47xeb53jivyl3hej333lnna24,at://did:plc:z2n3s7udixlxk7jejf7pmhxp/app.bsky.feed.post/3kqdppvqxai2u,"CGU ACABA condenou Sérgio Camargo, ex-presidente da fundação Palmares de Bolsonaro, por ASSÉDIO MORAL. 

Ele agora não pode ocupar cargos públicos comissionados por 8 ANOS.

Deixe aqui sua risada!
🤣",betabastos.bsky.social,"Não posso deixar minha risada, sem tempo. Tenho que cumprir a promessa para Nossa Senhora da Vergonha Alheia que nos deu essa graça.",2024-04-17T22:12:34Z,0,0,1,2024-04-17T22:12:34Z,alebarello.bsky.social,Madame Livro,did:plc:khialie5eaqnvqzjwixoqfj3,Vergonha,1
at://did:plc:7nfxsf3wm33t7ekqh6pv6gwz/app.bsky.feed.post/3kqeftyckea2q,bafyreidxdvd2us2h6bbachchu7vkajrpj4zbycombjljhv5lwwshzmx5ja,at://did:plc:z2n3s7udixlxk7jejf7pmhxp/app.bsky.feed.post/3kqdppvqxai2u,"CGU ACABA condenou Sérgio Camargo, ex-presidente da fundação Palmares de Bolsonaro, por ASSÉDIO MORAL. 

Ele agora não pode ocupar cargos públicos comissionados por 8 ANOS.

Deixe aqui sua risada!
🤣",betabastos.bsky.social,Lixo,2024-04-17T23:09:54Z,0,0,0,2024-04-17T23:09:54Z,stellapsi.bsky.social,NA,did:plc:7nfxsf3wm33t7ekqh6pv6gwz,Lixo,1
at://did:plc:n4rr632ojibbry6lushlxkgv/app.bsky.feed.post/3kqdappiq5w24,bafyreiaozkswpwoy5rf757fm35qb4q5b7uaea22uwjug7acpfic5itcgry,at://did:plc:z2n3s7udixlxk7jejf7pmhxp/app.bsky.feed.post/3kqd73g2c2g2h,"Além de Hardt,a decisão do CNJ também beneficiou o desembargador Danilo Pereira Júnior.Ele foi um dos membros do TRF-4 afastados por Salomão,mas o plenário reverteu a decisão em relação a Pereira Júnior. Já o afastamento dos desembargadores Carlos Eduardo Thompson e Loraci Flores de Lima foi mantido",betabastos.bsky.social,A Republiqueta de Cu-ritiba vai ter continua incólume,2024-04-17T12:06:01Z,1,0,2,2024-04-17T12:05:23Z,sandruska.bsky.social,Sandruska Antifascista🚩,did:plc:n4rr632ojibbry6lushlxkgv,Cu,1
at://did:plc:7uuwnzmtjiiuupgmmavf6rju/app.bsky.feed.post/3kqddwrjpbu2l,bafyreieir3n6gmwcwirv4qigiyfrldrno6f4chko5wlutga7fafvvykfqu,at://did:plc:z2n3s7udixlxk7jejf7pmhxp/app.bsky.feed.post/3kqd73g2c2g2h,"Além de Hardt,a decisão do CNJ também beneficiou o desembargador Danilo Pereira Júnior.Ele foi um dos membros do TRF-4 afastados por Salomão,mas o plenário reverteu a decisão em relação a Pereira Júnior. Já o afastamento dos desembargadores Carlos Eduardo Thompson e Loraci Flores de Lima foi mantido",betabastos.bsky.social,"Apenas um detalhe. O juiz Danilo, ""o inocente"", é hoje o titular da 13a. Vara Federal de Curitiba. 

Como ""tapa-furo"" da 8a. Turma do TRF4, votou pela suspeição do juiz Eduardo Apoio, então titular da 13a. Vara de Curitiba.

Sutilezas de um tribunal lavajatista, comandado de fato por Thompson Flores",2024-04-17T13:03:00Z,0,0,1,2024-04-17T13:03:00Z,luizotavio-rosario.bsky.social,Luiz Otávio Rosário 🚩,did:plc:7uuwnzmtjiiuupgmmavf6rju,Vara,2
at://did:plc:77c62o2abupmuudljpkwixtg/app.bsky.feed.post/3kqavdlwyd42q,bafyreiblrultrk32e3tpee7weenin2gvsz7etne6yv64r5qrjedek5mcem,at://did:plc:z2n3s7udixlxk7jejf7pmhxp/app.bsky.feed.post/3kqanytluvt2p,Não esperava nada diferente!,betabastos.bsky.social,Gado bom é gado obediente .,2024-04-16T13:36:25Z,0,0,0,2024-04-16T13:36:25Z,marciaoliver.bsky.social,Márcia,did:plc:77c62o2abupmuudljpkwixtg,Gado,1
at://did:plc:xmebslfxceiwzsbkqtxqx2kr/app.bsky.feed.post/3kqbf3nz3qd2f,bafyreicv2nuzzyr7zwpkq2zyawl537ffe5e7xr6af6fbg6yp7gaq7lua6u,at://did:plc:z2n3s7udixlxk7jejf7pmhxp/app.bsky.feed.post/3kqanxteiyx25,Simples assim!,betabastos.bsky.social,Bando de ladrões,2024-04-16T18:18:19Z,0,0,2,2024-04-16T18:18:19Z,cal10.bsky.social,Cal10,did:plc:xmebslfxceiwzsbkqtxqx2kr,Bando,1
at://did:plc:nhpwgxearmgvnhenk7erbgo5/app.bsky.feed.post/3kqaqpbsejj25,bafyreihhj7ah3xrnuie4fwoetv353lavwzyayi74hb2524retlw2u6kd6a,at://did:plc:z2n3s7udixlxk7jejf7pmhxp/app.bsky.feed.post/3kqanxteiyx25,Simples assim!,betabastos.bsky.social,Quadrilha,2024-04-16T12:13:29Z,0,0,1,2024-04-16T12:13:29Z,walsdi.bsky.social,NA,did:plc:nhpwgxearmgvnhenk7erbgo5,Quadrilha,1
at://did:plc:6vrrdce3h3g5gropb5zuogqh/app.bsky.feed.post/3kqasz4o2p627,bafyreie7guvxobcenx3kwbs7th4pdu4ivmubudkkj7oqutkunjsy4sfiru,at://did:plc:z2n3s7udixlxk7jejf7pmhxp/app.bsky.feed.post/3kqanxteiyx25,Simples assim!,betabastos.bsky.social,Bando de vagabundos.,2024-04-16T12:54:44Z,0,0,0,2024-04-16T12:54:44Z,fu54.bsky.social,Paulo Afonso da Silva,did:plc:6vrrdce3h3g5gropb5zuogqh,Bando,1
at://did:plc:qcqajbj23mlxarmkaeb2ucdq/app.bsky.feed.post/3kq5vxoznlt2l,bafyreidjbvmpg7dqd5e66dtil5e2l2cepvmota6trtdkbousk5t7ds7kty,at://did:plc:z2n3s7udixlxk7jejf7pmhxp/app.bsky.feed.post/3kq4uwowqns2l,Eu nunca vou entender isso!,betabastos.bsky.social,Parece nome de Cabaré 🤣,2024-04-15T09:09:40Z,0,0,1,2024-04-15T09:09:40Z,andrelicious.bsky.social,MAGAZINE ANDRELICIOUS,did:plc:qcqajbj23mlxarmkaeb2ucdq,Cabaré,1
at://did:plc:e4t55vltvbpvrphphwcq5r44/app.bsky.feed.post/3kq747panmp2o,bafyreie5srximuvkpzqrevxoa5se4f4abficsyxqgga7g552gl7v4yapsu,at://did:plc:z2n3s7udixlxk7jejf7pmhxp/app.bsky.feed.post/3kq4uvbgfd22k,Tipo isso!,betabastos.bsky.social,Verdade !!,2024-04-15T20:34:12Z,0,0,0,2024-04-15T20:34:12Z,roberto1501.bsky.social,Roberto Peres,did:plc:e4t55vltvbpvrphphwcq5r44,Verdade,1
at://did:plc:xdpqmqsrmve6wigajo35j7be/app.bsky.feed.post/3kq525pnvh22p,bafyreicvqhpmaozi2xdgfeqs6tgtfmgq7l4ggpyldljoyjhi6xz4kruymy,at://did:plc:z2n3s7udixlxk7jejf7pmhxp/app.bsky.feed.post/3kq4ugwhgwn2p,"Odeio ler notícias assim!

Até quando ?!

#ParemDeNosMatar

Homem mata ex-companheira a tiros em frente à pizzaria de Itaporanga | Itapetininga e Região | G1",betabastos.bsky.social,"Merda dessa porra .!...
A gente quer eliminar
essas porcarias de informações ...
Parece com canais de sensacionalismo
de quinta categoria  ...
De nona categoria .!...",2024-04-15T00:51:58Z,0,0,0,2024-04-15T00:51:58Z,1sydbarrett.bsky.social,SydBarrett,did:plc:xdpqmqsrmve6wigajo35j7be,Merda,1
at://did:plc:q3huoivoyc2k4l4i3gb26anh/app.bsky.feed.post/3kq6hg4bgai25,bafyreiamxi4fwd7evps3xmcyybgbyd55kml4gpeal2x2ndiybi2ka63ycq,at://did:plc:z2n3s7udixlxk7jejf7pmhxp/app.bsky.feed.post/3kq4mufclg32t,"A POLÍCIA FEDERAL mandou uma equipe para os EUA com objetivo de INVESTIGAR, junto com o FBI, o caso das JOIAS.

O Traste é suspeito de: 

- lavagem de dinheiro
- ocultação de valores 
- apropriação indevida 
- falso testemunho

#BolsonaroNaCadeia",betabastos.bsky.social,Beta ! Olha eu acho que tudo e cortina de fumaça unfelizmente não acredito mais na prisão deste Verme acho que o Xadão perdeu o time com isso ele já tem a rota de fulga pré determinada.,2024-04-15T14:21:58Z,0,0,0,2024-04-15T14:21:58Z,gredochico.bsky.social,CHICO NOVAES,did:plc:q3huoivoyc2k4l4i3gb26anh,Verme,1
at://did:plc:fbjamfwnzderdnnkgw7wwuvm/app.bsky.feed.post/3kq4t4b3iaf27,bafyreidr47qal2e6kndoywyv7457f3z5jo364nxsebgsz6hq2zizocxoam,at://did:plc:z2n3s7udixlxk7jejf7pmhxp/app.bsky.feed.post/3kq4mufclg32t,"A POLÍCIA FEDERAL mandou uma equipe para os EUA com objetivo de INVESTIGAR, junto com o FBI, o caso das JOIAS.

O Traste é suspeito de: 

- lavagem de dinheiro
- ocultação de valores 
- apropriação indevida 
- falso testemunho

#BolsonaroNaCadeia",betabastos.bsky.social,"Bolsonaro na cadeia 
Desqualificado 
Incompetente",2024-04-14T22:46:08Z,0,1,3,2024-04-14T22:45:54Z,isabelamaria.bsky.social,NA,did:plc:fbjamfwnzderdnnkgw7wwuvm,"Desqualificado, Incompetente",2
at://did:plc:gpmvokdtse6nnwmb3o5bww5y/app.bsky.feed.post/3kq4rhr2c252x,bafyreigqiivdzqtlreml5nrnvfllamz3qz6lwn245cznfzkwmyaokthpc4,at://did:plc:z2n3s7udixlxk7jejf7pmhxp/app.bsky.feed.post/3kq4lfgmm7j26,"Lembro de quando postei que o Glenn não estava interessado em proteger a democracia no Brasil! 
Eu fui xingada pela militância esquerdista! 
Então preciso escrever:
EU AVISEI!",betabastos.bsky.social,"Verdade e não dói. A peruca engana mas não tem raiz como o cabelo. Algumas perucas estão vergonhosamente sambando e quebrando o encanto. Não vou alimentar algoritmos dando nome,s mas são pessoas ""fiéis democratas"".",2024-04-14T22:16:31Z,0,0,2,2024-04-14T22:16:31Z,joaogoulartg.bsky.social,João Goulart,did:plc:gpmvokdtse6nnwmb3o5bww5y,Verdade,1
at://did:plc:zvkq5gpsa5egltscqmeorknf/app.bsky.feed.post/3kq4nbrysqt2w,bafyreibjdxikosun2nsir7i2hizrnzfqsfcp6vix6yubwu2lgfbdupdggq,at://did:plc:z2n3s7udixlxk7jejf7pmhxp/app.bsky.feed.post/3kq47uzja7p2f,"A questão não é “NÃO ARGUMENTAR” com o gado. A questão é “NÃO SER ATACADA” por eles! 
Pq quando não existe argumentos eles atacam como monstros!",betabastos.bsky.social,"Concordo, o Gado Petista !! agride demais muito odio, o amor relativo !!!",2024-04-14T21:01:36Z,0,0,0,2024-04-14T21:01:36Z,peritodigital.bsky.social,Belas e Esporte,did:plc:zvkq5gpsa5egltscqmeorknf,Gado,1
at://did:plc:nu4dy5peizcqoes5cabepnke/app.bsky.feed.post/3kq4dbfsd2i24,bafyreidp3rfsowvhl5myigvvoqilwmkalypwo2axdv2nuoefmhjysv6myy,at://did:plc:z2n3s7udixlxk7jejf7pmhxp/app.bsky.feed.post/3kq46xlclt62h,Simples assim!,betabastos.bsky.social,"Descrição perfeita, daquilo que representa a plataforma Nazi-Fascista do golpista Elon Musk.",2024-04-14T18:02:26Z,0,0,3,2024-04-14T18:02:26Z,vintagemutation.bsky.social,Evandro B. Lira 🚩,did:plc:nu4dy5peizcqoes5cabepnke,Fascista,1
at://did:plc:kkg43uwph4l3thubhzbkudpa/app.bsky.feed.post/3kq4zybz5wl2w,bafyreicaz54voo5mux6fflzemytv2xuvq724p45dbj5avoyjfarqhbbbqq,at://did:plc:z2n3s7udixlxk7jejf7pmhxp/app.bsky.feed.post/3kq42bt6ja72f,Estou bloqueando TODO GADO que vem aqui me perturbar! Eles não serão engajados por mim! No início eu postava aqui o nome de todos que eu estou bloqueando! Mas tem aparecido muitos e não tem como eu postar o perfil de todos! Mas façam o mesmo!,betabastos.bsky.social,Gado aqui não se cria! Bloqueio todos também!,2024-04-15T00:48:55Z,0,0,0,2024-04-15T00:48:55Z,marciaweber.bsky.social,Sessentona Comunista🚩,did:plc:kkg43uwph4l3thubhzbkudpa,Gado,1
at://did:plc:k5c7osyqnc723o3talqsfusp/app.bsky.feed.post/3kq3vwmah6322,bafyreidb3i3n7xfldpreir4gq3zlmvxyadp2smkbrrs2imgffi3skoeb5u,at://did:plc:z2n3s7udixlxk7jejf7pmhxp/app.bsky.feed.post/3kq3vq4knio2f,"Empresas que financiaram O Nefasto Inelegível:
#Boicote
-Madero
-Ypê
-Coco Bambu
-Riachuelo
-Centauro
-Havan
-Polishop
-Mundo Verde
-Topper
-Rainha
-Mormaii
-Localiza
-Hapvida
-Prevent Senior
-SmartFit
-BioRitmo
-WiseUp
-DrogaRaia
-Drogasil
-Ragazzo
-Giraffas
-Assaí
Mais alguma??",betabastos.bsky.social,Gazin. O dono apóia o Genocida Vagabundo.,2024-04-14T14:03:44Z,2,0,9,2024-04-14T14:03:44Z,nelsontor4.bsky.social,Nelson Luiz Torquato 🇾🇪♊,did:plc:k5c7osyqnc723o3talqsfusp,"Genocida, Vagabundo",2
at://did:plc:e4t55vltvbpvrphphwcq5r44/app.bsky.feed.post/3kq3v44ym4f2o,bafyreigtkfpucp42lu5bjeyfk7u6kih5gbaadver2bpnbqoh6afzkj5qym,at://did:plc:z2n3s7udixlxk7jejf7pmhxp/app.bsky.feed.post/3kq3uz4hfw62f,"O que vejo nesta foto?

Um alienado social!",betabastos.bsky.social,Doente 🤮 !!,2024-04-14T13:48:54Z,0,0,3,2024-04-14T13:48:54Z,roberto1501.bsky.social,Roberto Peres,did:plc:e4t55vltvbpvrphphwcq5r44,Doente,1
at://did:plc:uusaqc3bs4wtnjna7fvtcfyi/app.bsky.feed.post/3kq3x5pwonm2f,bafyreie7holxe2jy6pnr4x4tvszitbzpinaxi7oxzeuyhsi73yp5hb3pz4,at://did:plc:z2n3s7udixlxk7jejf7pmhxp/app.bsky.feed.post/3kq3uoq7tdr24,Quando você pensa que já viu de tudo!,betabastos.bsky.social,Doente!,2024-04-14T14:25:37Z,0,0,0,2024-04-14T14:25:37Z,cleria.bsky.social,NA,did:plc:uusaqc3bs4wtnjna7fvtcfyi,Doente,1
at://did:plc:rp6ert35xvu3biealphmcirq/app.bsky.feed.post/3kq3ute3acu2d,bafyreibpoo3ycgjrfmye5kosy4ldt2crg2tmtrnnhxpr3rpvi7gn4rqayy,at://did:plc:z2n3s7udixlxk7jejf7pmhxp/app.bsky.feed.post/3kq3uoq7tdr24,Quando você pensa que já viu de tudo!,betabastos.bsky.social,Doente,2024-04-14T13:44:01Z,0,0,1,2024-04-14T13:44:01Z,maneves.bsky.social,M🅰️N 7️⃣.3️⃣,did:plc:rp6ert35xvu3biealphmcirq,Doente,1
at://did:plc:e4t55vltvbpvrphphwcq5r44/app.bsky.feed.post/3kq3vfujez32m,bafyreic2n3scitdzvjlmo3a6lknc44gxtyrfxazxkqbdzgsgj3mj62v5ii,at://did:plc:z2n3s7udixlxk7jejf7pmhxp/app.bsky.feed.post/3kq3uoq7tdr24,Quando você pensa que já viu de tudo!,betabastos.bsky.social,Jumento!,2024-04-14T13:54:23Z,0,0,0,2024-04-14T13:54:23Z,roberto1501.bsky.social,Roberto Peres,did:plc:e4t55vltvbpvrphphwcq5r44,Jumento,1
at://did:plc:35wqdrxp6xzw7b5srnuze3sy/app.bsky.feed.post/3kq4qluqxhn2a,bafyreibxvvjv55hpjkjtxdicf3zgn5ggxidna3j54dozfbgxib6u4n7squ,at://did:plc:z2n3s7udixlxk7jejf7pmhxp/app.bsky.feed.post/3kq3uoq7tdr24,Quando você pensa que já viu de tudo!,betabastos.bsky.social,E a Besta marcará sua face e também sua mão,2024-04-14T22:00:54Z,0,0,0,2024-04-14T22:00:54Z,gustavoats.bsky.social,Gustavo ATS,did:plc:35wqdrxp6xzw7b5srnuze3sy,Besta,1
at://did:plc:2hfamqx4gvol4yv2gq4rcsrg/app.bsky.feed.post/3kq3w4okfyr2k,bafyreidk5isj2spz3cxcs6kzdlikn5l5w2wsrjq6jqslosgkcgo3c3vshe,at://did:plc:z2n3s7udixlxk7jejf7pmhxp/app.bsky.feed.post/3kq3uoq7tdr24,Quando você pensa que já viu de tudo!,betabastos.bsky.social,Um provável idiota de redes sociais. Lixo!,2024-04-14T14:07:10Z,0,0,0,2024-04-14T14:07:09Z,marinho13.bsky.social,Luiz Marinho,did:plc:2hfamqx4gvol4yv2gq4rcsrg,Lixo,1
at://did:plc:hegwmiuollf2hnztu6ygqass/app.bsky.feed.post/3kq274aqhgu2y,bafyreifquy35yb5stdkdqx7ugqoztexekksjalx5qwd2zughotro2mvlsq,at://did:plc:z2n3s7udixlxk7jejf7pmhxp/app.bsky.feed.post/3kq26fwm5er2k,Mais um bloqueado! Passando para avisar vocês! Vamos bloquear essa gente ! Um avisa ao outro !,betabastos.bsky.social,"@alvarofreitas.bsky.social a Beta Bastos é das nossas, Beta o Álvaro tem a melhor block list da Bartoleta Azul Esquerdista.",2024-04-13T21:42:38Z,1,0,8,2024-04-13T21:42:38Z,amauryfernandes.bsky.social,Amaury Fernandes,did:plc:hegwmiuollf2hnztu6ygqass,Esquerdista,1
at://did:plc:4opeop2wfbke64vkxwssruci/app.bsky.feed.post/3kq2dqbxtcv26,bafyreiea7yob3z4q6lwr2b7uc2l7g3mbqkfiee2lhewaway4nxg6meaxfe,at://did:plc:z2n3s7udixlxk7jejf7pmhxp/app.bsky.feed.post/3kq26fwm5er2k,Mais um bloqueado! Passando para avisar vocês! Vamos bloquear essa gente ! Um avisa ao outro !,betabastos.bsky.social,Bloqueado! Gado deselegante comigo também não tem vez.,2024-04-13T23:05:26Z,0,0,1,2024-04-13T23:05:26Z,leonidaalaranjeira.bsky.social,NA,did:plc:4opeop2wfbke64vkxwssruci,Gado,1
at://did:plc:ip3hsvmowlqgmbf7umtby5o6/app.bsky.feed.post/3kpzvvatqv22h,bafyreiehh34u6ldcn3zis33z3waiik5zcvlhqvpxmkg2x72top52opmnai,at://did:plc:z2n3s7udixlxk7jejf7pmhxp/app.bsky.feed.post/3kpztzgoypn2l,"Mais um bloqueado! Mas dei print para mostrar para vocês!
Segundo ele, os comunistas defendem a TERRA PLANA!
😂😂",betabastos.bsky.social,Já estão chegando esses fascistas fdp.,2024-04-13T18:57:39Z,0,0,1,2024-04-13T18:57:39Z,pperj.bsky.social,COCONUT MACEIO,did:plc:ip3hsvmowlqgmbf7umtby5o6,fdp,1
